RespID,ppl_like_you,President,Congress,Supreme_Court,CDC,Election_officials,Intelligence,Media,Police,USPS,age,education,race,gender,income_cat,voter_cat
475609,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,22,High school or less,Other/Mixed,Female,$75-125k,always
475610,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,26,High school or less,White,Female,$40-75k,rarely/never
475611,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,26,College,White,Female,Less than $40k,rarely/never
475612,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,24,Some college,White,Female,$40-75k,rarely/never
475613,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,29,College,White,Female,$75-125k,always
475615,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,27,Some college,White,Female,Less than $40k,sporadic
475616,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,29,College,White,Female,$75-125k,sporadic
475618,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,47,High school or less,White,Male,$40-75k,sporadic
475619,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,58,High school or less,White,Female,Less than $40k,rarely/never
475620,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,28,College,White,Male,$75-125k,rarely/never
475622,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,29,College,White,Female,$40-75k,sporadic
475624,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,54,High school or less,White,Female,$40-75k,sporadic
475625,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,57,College,Other/Mixed,Female,$75-125k,always
475627,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,26,High school or less,White,Male,$40-75k,rarely/never
475629,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,22,Some college,White,Female,$75-125k,rarely/never
475630,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,49,Some college,Hispanic,Female,$75-125k,sporadic
475631,2.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,23,Some college,Hispanic,Male,$40-75k,always
475632,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,27,College,White,Male,$40-75k,rarely/never
475633,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,25,High school or less,White,Male,Less than $40k,rarely/never
475636,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,51,Some college,White,Male,$125k or more,rarely/never
475637,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,27,High school or less,Other/Mixed,Female,$40-75k,rarely/never
475638,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,76,High school or less,Hispanic,Female,Less than $40k,always
475642,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,59,High school or less,White,Female,Less than $40k,sporadic
475644,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,86,Some college,White,Male,Less than $40k,always
475647,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,24,College,White,Male,$40-75k,rarely/never
475649,3.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,62,College,White,Male,$125k or more,always
475650,2.0,1.0,3.0,3.0,4.0,3.0,3.0,,1.0,2.0,59,College,White,Male,$125k or more,sporadic
486072,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,27,College,Hispanic,Female,Less than $40k,sporadic
475652,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,29,Some college,White,Male,$75-125k,sporadic
475653,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,29,College,White,Male,$125k or more,always
475654,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,28,College,White,Female,$125k or more,rarely/never
475655,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,30,College,White,Female,$75-125k,sporadic
486079,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,22,Some college,White,Male,Less than $40k,rarely/never
475657,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,71,College,White,Male,$125k or more,always
486081,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,57,College,Black,Male,$40-75k,sporadic
475658,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,54,Some college,White,Female,$125k or more,rarely/never
475659,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,22,Some college,Hispanic,Male,$75-125k,always
475660,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,24,College,Black,Male,Less than $40k,rarely/never
475661,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,27,College,White,Female,$125k or more,always
475662,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,48,High school or less,White,Male,$40-75k,sporadic
475663,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,26,High school or less,White,Female,Less than $40k,rarely/never
475665,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,29,Some college,White,Male,$75-125k,always
475666,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,29,College,White,Male,$125k or more,sporadic
475667,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,24,High school or less,Hispanic,Female,Less than $40k,rarely/never
475668,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,61,College,White,Male,$125k or more,always
475670,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,74,College,White,Male,$75-125k,sporadic
486095,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,47,High school or less,Black,Female,Less than $40k,sporadic
475671,4.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,23,High school or less,Black,Male,Less than $40k,always
475674,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,26,College,Hispanic,Male,$40-75k,sporadic
475675,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,52,College,White,Male,$125k or more,always
475678,1.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,40,Some college,Black,Female,Less than $40k,rarely/never
475679,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,23,High school or less,Hispanic,Female,$40-75k,rarely/never
475680,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,22,Some college,Hispanic,Male,$125k or more,always
475681,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,27,College,White,Male,$125k or more,always
486107,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,24,College,White,Male,Less than $40k,rarely/never
475683,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,26,College,White,Male,Less than $40k,always
475684,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,27,College,White,Male,$40-75k,rarely/never
475686,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,26,Some college,White,Female,$75-125k,sporadic
475687,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,26,Some college,White,Male,$125k or more,always
486115,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,24,College,White,Female,$40-75k,always
475688,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24,College,Black,Female,$125k or more,always
475691,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,24,College,White,Male,$125k or more,always
475692,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,26,College,White,Male,$125k or more,always
475693,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,51,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
475695,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,24,College,White,Male,$75-125k,always
475698,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,23,Some college,White,Male,Less than $40k,always
475699,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,23,College,White,Male,$40-75k,always
475701,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,22,Some college,Other/Mixed,Male,Less than $40k,always
475703,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,23,College,White,Male,$125k or more,always
475706,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25,College,White,Female,$125k or more,rarely/never
475707,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,27,College,White,Female,$125k or more,rarely/never
475710,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,25,College,White,Female,$40-75k,always
475711,4.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,27,High school or less,White,Male,$40-75k,rarely/never
486140,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,22,High school or less,White,Female,Less than $40k,always
475713,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,25,College,Hispanic,Male,$40-75k,rarely/never
475714,3.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,22,Some college,White,Male,Less than $40k,always
475715,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,26,College,Other/Mixed,Female,$75-125k,rarely/never
475716,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,25,College,Black,Female,Less than $40k,always
486149,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,26,Some college,White,Male,Less than $40k,rarely/never
475719,4.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,22,Some college,Other/Mixed,Female,Less than $40k,always
475720,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,26,Some college,Black,Male,$125k or more,sporadic
486153,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,24,College,White,Female,$75-125k,always
475722,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,College,Black,Female,$40-75k,rarely/never
475723,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,25,College,White,Female,Less than $40k,always
475726,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,27,College,Hispanic,Female,$125k or more,always
475728,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,22,Some college,White,Male,Less than $40k,always
486162,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,26,Some college,White,Female,$75-125k,sporadic
475731,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,22,High school or less,White,Male,$125k or more,always
475732,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,41,Some college,White,Female,$125k or more,sporadic
475734,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,45,College,White,Male,$75-125k,sporadic
475736,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,26,College,White,Male,$40-75k,always
475741,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,42,College,White,Male,$75-125k,rarely/never
475743,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,25,Some college,Black,Male,Less than $40k,always
486179,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,22,Some college,White,Male,$40-75k,always
475745,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,27,College,White,Male,$75-125k,always
475747,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,27,College,White,Female,$75-125k,sporadic
475748,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26,College,White,Female,$125k or more,rarely/never
475749,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,26,Some college,White,Male,$125k or more,sporadic
475750,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,27,College,White,Female,$40-75k,rarely/never
475751,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,24,College,White,Male,$75-125k,always
475753,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,25,College,White,Female,$40-75k,rarely/never
475754,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,26,College,Other/Mixed,Male,$75-125k,rarely/never
475755,3.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,26,College,White,Female,$125k or more,always
475756,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,44,Some college,White,Female,$40-75k,sporadic
475757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28,Some college,Black,Male,Less than $40k,always
475760,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,24,Some college,White,Male,Less than $40k,always
486203,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,23,College,White,Male,$75-125k,always
475767,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,24,College,White,Male,$125k or more,always
475768,3.0,4.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,24,High school or less,White,Male,Less than $40k,rarely/never
475772,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,26,Some college,White,Female,$75-125k,rarely/never
475773,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,26,Some college,White,Male,$125k or more,always
475774,3.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,25,College,White,Female,$125k or more,always
486216,4.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,28,College,Black,Female,Less than $40k,always
475776,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,25,College,White,Male,$75-125k,always
486219,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,23,College,Hispanic,Female,Less than $40k,always
475778,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,51,College,White,Female,$75-125k,rarely/never
486224,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,23,Some college,White,Female,$125k or more,always
475782,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,27,College,Black,Female,$75-125k,always
475783,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,27,College,White,Male,Less than $40k,always
475784,3.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,22,Some college,Black,Male,$40-75k,rarely/never
475786,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,26,College,Other/Mixed,Male,$40-75k,rarely/never
475787,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26,Some college,Black,Male,Less than $40k,rarely/never
475788,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,25,College,White,Female,$40-75k,rarely/never
475789,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,28,High school or less,White,Male,$40-75k,always
475791,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,26,College,White,Male,$40-75k,always
475794,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,24,College,White,Female,$40-75k,rarely/never
475798,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,22,College,White,Female,$75-125k,always
475800,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,22,Some college,White,Male,$40-75k,always
475803,3.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,24,College,White,Male,$125k or more,rarely/never
475804,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,26,Some college,White,Male,$75-125k,rarely/never
475805,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,22,Some college,White,Male,Less than $40k,always
475806,4.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,23,Some college,Hispanic,Female,$75-125k,rarely/never
486256,4.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,26,College,Hispanic,Female,$75-125k,always
486257,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,26,College,White,Male,Less than $40k,rarely/never
475810,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,22,Some college,Hispanic,Female,Less than $40k,always
475811,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,25,College,Black,Female,$75-125k,always
475813,2.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,23,College,White,Female,$75-125k,always
475814,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,22,Some college,White,Male,$75-125k,always
475815,3.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,23,College,Hispanic,Female,Less than $40k,always
475817,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,23,Some college,White,Male,$40-75k,always
486268,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,22,Some college,White,Male,Less than $40k,always
475818,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,25,Some college,White,Male,$40-75k,always
475825,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,22,Some college,White,Male,$75-125k,always
475826,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,24,College,White,Male,$75-125k,always
475833,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,58,College,White,Female,$125k or more,always
475834,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,65,Some college,White,Female,Less than $40k,rarely/never
475835,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,53,High school or less,Hispanic,Male,$125k or more,sporadic
475837,3.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,22,Some college,White,Male,$40-75k,always
475840,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,26,College,White,Male,Less than $40k,rarely/never
475841,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,61,College,White,Male,$125k or more,always
475842,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,68,High school or less,Black,Male,Less than $40k,sporadic
475844,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,58,College,White,Female,$75-125k,sporadic
475845,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,28,College,Other/Mixed,Male,$75-125k,rarely/never
486300,3.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,27,Some college,White,Male,$75-125k,rarely/never
475847,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,44,High school or less,Hispanic,Male,$40-75k,rarely/never
475848,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,63,College,White,Male,$75-125k,sporadic
475849,2.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,73,College,White,Male,$40-75k,always
475850,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,68,Some college,Hispanic,Female,$40-75k,sporadic
475851,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,58,Some college,Black,Female,$75-125k,sporadic
475852,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,39,Some college,Black,Female,Less than $40k,rarely/never
475853,4.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,35,College,White,Male,Less than $40k,rarely/never
475856,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,63,High school or less,White,Male,Less than $40k,sporadic
475857,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,56,Some college,Hispanic,Female,Less than $40k,sporadic
486312,3.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,50,Some college,Hispanic,Female,Less than $40k,sporadic
475858,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,65,Some college,Black,Female,Less than $40k,sporadic
475860,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,75,High school or less,Black,Female,Less than $40k,sporadic
475862,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,57,High school or less,Hispanic,Female,Less than $40k,sporadic
475864,3.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,4.0,26,College,White,Male,$40-75k,rarely/never
475865,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,24,College,White,Male,$125k or more,always
475866,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,53,Some college,White,Male,Less than $40k,sporadic
475867,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,54,High school or less,Black,Male,Less than $40k,sporadic
475868,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,65,Some college,White,Female,$125k or more,rarely/never
475869,1.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,78,High school or less,Black,Male,Less than $40k,rarely/never
475870,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,37,College,Black,Male,$75-125k,rarely/never
475871,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46,College,White,Female,$125k or more,sporadic
475872,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,58,College,Black,Female,$75-125k,rarely/never
475873,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,58,College,Black,Female,$75-125k,always
486331,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,73,College,Black,Male,$40-75k,sporadic
475875,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30,Some college,Hispanic,Female,Less than $40k,always
475876,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,61,High school or less,Black,Male,Less than $40k,sporadic
475877,4.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,27,College,Other/Mixed,Male,$40-75k,always
475878,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,32,College,Hispanic,Male,$75-125k,rarely/never
475879,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,54,Some college,White,Female,$75-125k,rarely/never
475880,,,,,,,,,,,39,High school or less,Black,Female,Less than $40k,rarely/never
475881,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,22,High school or less,White,Female,Less than $40k,rarely/never
475882,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,71,High school or less,Black,Female,Less than $40k,sporadic
475883,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,64,Some college,White,Male,Less than $40k,rarely/never
475885,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,30,College,Black,Female,$40-75k,always
475886,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,30,College,Other/Mixed,Female,$75-125k,sporadic
475887,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,66,Some college,White,Male,$125k or more,rarely/never
475889,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,64,High school or less,White,Female,$125k or more,sporadic
475890,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,53,College,White,Male,$125k or more,sporadic
475891,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,54,High school or less,Black,Male,$40-75k,always
475892,4.0,2.0,2.0,,2.0,3.0,4.0,3.0,2.0,2.0,29,High school or less,Black,Male,Less than $40k,sporadic
475893,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,28,High school or less,Black,Male,$40-75k,sporadic
475894,3.0,1.0,4.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,51,High school or less,White,Male,$125k or more,sporadic
475897,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,57,High school or less,White,Male,Less than $40k,rarely/never
475899,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,47,High school or less,White,Female,Less than $40k,rarely/never
475902,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30,College,White,Male,$125k or more,always
475905,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,63,College,Hispanic,Male,$125k or more,sporadic
486364,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,68,Some college,Black,Male,Less than $40k,always
486366,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26,Some college,Hispanic,Male,Less than $40k,rarely/never
475908,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,73,Some college,White,Female,$125k or more,sporadic
486368,2.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,24,High school or less,White,Female,Less than $40k,always
475910,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,30,Some college,White,Female,Less than $40k,rarely/never
475912,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,26,College,White,Male,$75-125k,sporadic
475913,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,50,High school or less,Black,Male,$40-75k,sporadic
475916,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,60,Some college,White,Female,$75-125k,rarely/never
475917,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,79,College,Other/Mixed,Female,$75-125k,always
475918,4.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,28,High school or less,Other/Mixed,Female,$40-75k,always
475919,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,33,High school or less,Black,Male,Less than $40k,sporadic
475920,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,29,High school or less,White,Female,Less than $40k,rarely/never
486381,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,43,Some college,Hispanic,Male,Less than $40k,rarely/never
475921,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,64,College,White,Female,$75-125k,rarely/never
475923,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,22,College,Black,Male,$40-75k,always
